scenario,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,LT,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,2018-08-21,2018-08-01,1.0,1.0,-129.9812277212394,-173.73041406283016,7766.992869383459,6419.574757295964,25.282606637640498,57.311856028401934,-0.4791299423591792,0.03740506172937423,0.26457101796901855,0.0,0.0,0.0,-0.05305337671646303,-129.9812277212394,-173.73041406283016,-50,-50,0.3846709319228089,0.28780222662634847,9215,8180,0.05
equal_weight,2018-09-04,2018-09-01,0.65,0.6,94.55293246169347,83.8964214201796,7861.545801845153,6503.471178716144,68.61094212572175,96.04924683333444,0.15166582636551748,0.12480411661019737,0.318334968223422,0.06464200449863014,0.0,0.0,0.0932336473677243,145.46604994106687,139.8273690336327,180,170,1.2374021297266542,1.2157848722671016,9395,8350,0.05
equal_weight,2018-09-18,2018-09-01,0.85,0.85,75.00483515340628,71.99875355699825,7936.550636998559,6575.469932273142,61.263806868018094,79.94013517574555,0.10238072742375899,0.08992141581294702,0.034571454631835405,0.003730825385078915,0.0,0.0,0.03874307981510483,88.24098253341916,84.70441594940971,145,145,1.643227396579415,1.7118351903471272,9540,8495,0.05
equal_weight,2018-10-01,2018-10-01,0.7,0.7,135.13186419026732,129.9131222146547,8071.682501188826,6705.3830544877965,100.79832088915583,111.63514700073102,0.32537455136613797,0.19491915243296062,0.12448677403376314,0.07154508642212497,0.0,0.0,0.11897965964319654,193.0455202718105,185.59017459236384,240,230,1.243230092374467,1.2392897442182988,9780,8725,0.05
equal_weight,2018-10-20,2018-10-01,0.85,0.8,108.99425390605144,98.56334334998542,8180.676755094877,6803.946397837782,89.79310472347699,102.78543873800805,0.18946661977840273,0.1612972231639906,0.07016778834968172,0.011232245274464776,0.0,0.0,0.07217607471400263,128.22853400711935,123.20417918748176,165,160,1.2867650814041052,1.298657245680972,9945,8885,0.05
equal_weight,2018-11-03,2018-11-01,1.0,1.0,-364.28813323575343,-349.9996286537153,7816.388621859123,6453.946769184066,62.85517330643387,71.94980711660565,-2.2155810832583622,0.07914786672979016,1.7451060228303692,0.0,0.0,0.0,-0.210047376692106,-364.28813323575343,-349.9996286537153,-375,-365,1.0294049291946445,1.0428582493186753,9570,8520,0.05
equal_weight,2018-11-17,2018-11-01,1.0,1.0,-439.9339464110721,-422.64354337674615,7376.454675448052,6031.30322580732,43.99862131450374,50.36486498162395,-3.5711901030732616,0.03878245469759719,1.1770303254565035,0.0,0.0,0.0,-0.5181303441619692,-439.9339464110721,-422.64354337674615,-510,-490,1.159264940022288,1.1593694205881007,9060,8030,0.05
equal_weight,2018-12-01,2018-12-01,1.0,1.0,-451.2771960804037,-433.4257894419086,6925.177479367648,5597.877436365411,30.79903492015262,35.255405487136784,-4.274303565011749,0.019027269483544947,1.212684167437228,0.0,0.015473037834686523,0.0,-0.6446813164513538,-451.2771960804037,-433.4257894419086,-540,-520,1.1966037829746412,1.199744022314793,8520,7510,0.05
equal_weight,2018-12-15,2018-12-01,1.0,1.0,-156.0910769027586,-149.8760214782586,6769.086402464889,5448.001414887152,21.559324444106835,24.67878384099575,-0.5884596510704607,0.009323362046937024,0.5219145611348982,0.0,0.015473037834686523,0.0,-0.05205307591074444,-156.0910769027586,-149.8760214782586,-125,-120,0.800814514707156,0.8006617657475483,8395,7390,0.05
equal_weight,2018-12-29,2018-12-01,1.0,1.0,-278.58280726516523,-267.6115306769986,6490.503595199723,5180.3898842101535,15.091527110874779,17.275148688697016,-1.9738916610283639,0.004568447402999137,0.5269709566136083,0.0,0.015473037834686523,0.0,-0.29899593598096125,-278.58280726516523,-267.6115306769986,-370,-355,1.328150877766913,1.3265497159331203,8025,7035,0.05
equal_weight,2019-01-15,2019-01-01,1.0,1.0,-53.09449966336221,-50.85580066071782,6437.409095536361,5129.534083549435,10.564068977612344,12.09260408208791,-0.07792355532359281,0.0022197145319232062,0.23688513186742616,0.0,0.010698557028078053,0.0,0.010061821844242088,-53.09449966336221,-50.85580066071782,105,105,-1.9776059792584337,-2.06466123108557,8130,7140,0.05
equal_weight,2019-01-29,2019-01-01,0.6,0.45,155.37358936548515,111.99916443836615,6592.782684901846,5241.533247987802,110.9772411946521,145.35269050435346,0.49671042290519263,0.29253105824341424,0.26457537554481453,0.33695226568878056,0.010698557028078053,0.0,0.23109815225026525,258.9559822758086,248.8870320852581,245,230,0.9461067392490498,0.9241140370913812,8375,7370,0.05
