scenario,variable,variable_label,x_value,alpha_gasoline,alpha_diesel,u_gasoline,u_diesel,LC,LF,LV,LT,Lpi,LE,weighted_loss,base_f_gasoline,base_f_diesel
upward_base,S_gasoline_lag,"lagged S, gasoline",16.146159783838463,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07943928243517899,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14172702399543877,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",16.89445438818081,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.08049829307439572,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14190352576864154,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",17.642748992523153,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.07819570531341476,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.1420796019486203,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",18.391043596865494,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.07922606468412757,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14225132851040578,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",19.139338201207842,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.0802802188596741,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14242702087299686,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",19.887632805550183,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.08135816784005444,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.1426066790363936,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",20.635927409892524,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.08245991162526844,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14279030300059592,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",21.384222014234872,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.08358545021531627,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14297789276560388,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",22.132516618577213,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.0847347836101978,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14316944833141748,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",22.880811222919554,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.08590791180991306,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.1433649696980367,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",23.629105827261903,0.94,0.9,157.7626709371854,145.1172150203128,0.39198702189873214,0.08710483481446211,0.3334779196502385,0.02503701295966322,0.023779951869673535,0.0,0.14356445686546154,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",24.377400431604244,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.08449827473360197,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14375849229877422,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",25.125695035946592,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.08566654646964714,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14395320425478175,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",25.873989640288933,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.08685861301052601,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.1441518820115949,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",26.622284244631274,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.08807447435623868,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14435452556921366,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",27.370578848973622,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.08931413050678502,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14456113492763809,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",28.118873453315963,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.09057758146216512,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.1447717100868681,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",28.867168057658304,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.09186482722237904,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14498625104690374,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",29.615462662000652,0.95,0.9,159.44099722375117,145.1172150203128,0.39547544714466587,0.09317586778742665,0.3367374561055438,0.023369155117353362,0.02247062069148064,0.0,0.14520475780774503,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",30.363757266342994,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09031778146002492,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.1454254935066145,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",31.112051870685335,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09160017075656861,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14563922505603843,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",31.860346475027683,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09290635485794614,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14585692240626805,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",32.608641079370024,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09423633376415733,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14607858555730324,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",33.35693568371237,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09559010747520234,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14630421450914408,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",34.10523028805471,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09696767599108103,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14653380926179052,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",34.853524892397054,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09836903931179344,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14676736981524258,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",35.6018194967394,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.09979419743733971,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.1470048961695003,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",36.35011410108174,0.96,0.9,161.11932351031697,145.1172150203128,0.3990007869434666,0.10124315036771964,0.34003148501011154,0.022004544155463452,0.02119836347062082,0.0,0.14724638832456363,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",37.098408705424085,0.97,0.9,162.79764979688278,145.1172150203128,0.40256304129513437,0.0980810917204387,0.3433600063639419,0.020943180073993522,0.019963180207094155,0.0,0.14748508327676707,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",37.84670330976643,0.97,0.9,162.79764979688278,145.1172150203128,0.40256304129513437,0.09950139338231473,0.3433600063639419,0.020943180073993522,0.019963180207094155,0.0,0.14772180022041306,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",38.594997914108774,0.97,0.9,162.79764979688278,145.1172150203128,0.40256304129513437,0.10094548984902452,0.3433600063639419,0.020943180073993522,0.019963180207094155,0.0,0.1479624829648647,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",39.343292518451115,0.97,0.9,162.79764979688278,145.1172150203128,0.40256304129513437,0.10241338112056812,0.3433600063639419,0.020943180073993522,0.019963180207094155,0.0,0.14820713151012196,167.8326286565802,161.24135002256978
upward_base,S_gasoline_lag,"lagged S, gasoline",40.09158712279346,0.97,0.9,162.79764979688278,145.1172150203128,0.40256304129513437,0.10390506719694546,0.3433600063639419,0.020943180073993522,0.019963180207094155,0.0,0.14845574585618487,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",0.2681327931275753,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.051800175609718065,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.13438118873899466,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",0.9138478645691102,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.05309573722246538,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.13459711567445254,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",1.559562936010645,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.05441869498391492,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.1348176086346941,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",2.2052780074521796,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.05576904889406664,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.13504266761971942,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",2.8509930788937146,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.05714679895292057,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.1352722926295284,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",3.4967081503352495,0.93,0.87,156.08434465061958,140.27997451963572,0.3735299410805531,0.058551945160476675,0.3183814018111903,0.0405173303697446,0.0220582835627621,0.0,0.1355064836641211,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",4.1424232217767845,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.054999654696652946,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.1357417089514065,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",4.78813829321832,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.056361863408982166,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.1359687437367947,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",5.433853364659854,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.0577514682700136,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.13620034454696658,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",6.079568436101389,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.05916846927974721,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.13643651138192223,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",6.725283507542924,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.06061286643818302,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.13667724424166153,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",7.370998578984459,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.06208465974532104,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.13692254312618451,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",8.016713650425993,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.06358384920116124,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.13717240803549122,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",8.662428721867528,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.06511043480570365,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.1374268389695816,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",9.308143793309064,0.93,0.88,156.08434465061958,141.89238801986141,0.37847527963402705,0.06666441655894825,0.3222938461064368,0.03562268809171868,0.023058785179604,0.0,0.1376858359284557,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",9.953858864750599,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.06273002325328945,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13794320952824618,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",10.599573936192133,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.06424106751130718,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13819505023791578,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",11.245289007633668,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.06577950791802706,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.1384514569723691,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",11.891004079075202,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.06734534447344918,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13871242973160613,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",12.536719150516738,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.06893857717757348,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13897796851562683,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",13.182434221958273,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.07055920603039997,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13924807332443123,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",13.828149293399807,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.07220723103192868,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13952274415801935,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",14.473864364841342,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.07388265218215956,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.13980198101639119,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",15.119579436282876,0.93,0.89,156.08434465061958,143.5048015200871,0.38347713634239783,0.07558546948109263,0.32625100405077195,0.031119617195934847,0.02408147632708322,0.0,0.14008578389954668,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",15.76529450772441,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07126897333359879,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14036530581184206,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",16.411009579165945,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07292885313730497,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.1406419524457931,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",17.056724650607478,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07461612908971338,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14092316510452782,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",17.702439722049014,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07633080119082397,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14120894378804627,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",18.34815479349055,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07807286944063675,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14149928849634838,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",18.993869864932083,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.07984233383915174,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14179419922943423,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",19.63958493637362,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.08163919438636891,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14209367598730374,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",20.285300007815152,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.08346345108228817,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.14239771876995697,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",20.93101507925669,0.93,0.9,156.08434465061958,145.1172150203128,0.3885355112056655,0.08531510392690984,0.33025287564419564,0.027008117682393085,0.02512635700519967,0.0,0.1427063275773939,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",21.576730150698225,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.08061650493758096,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14300799780219417,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",22.222445222139758,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.0824252202869755,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14330945036042658,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",22.868160293581294,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.08426133178507249,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14361546894344274,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",23.513875365022827,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.08612483943187145,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14392605355124258,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",24.159590436464363,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.08801574322737274,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14424120418382613,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",24.8053055079059,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.08993404317157633,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.1445609208411934,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",25.451020579347432,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.09187973926448184,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.1448852035233443,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",26.09673565078897,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.09385283150608972,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.14521405223027894,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",26.7424507222305,0.93,0.91,156.08434465061958,146.7296285205385,0.39365040422382996,0.09585331989639977,0.3342994608867078,0.02328818955109339,0.026193427213953263,0.0,0.1455474669619973,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",27.388165793672037,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.0907726180652358,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14587128549930253,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",28.033880865113574,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.09273016896031896,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.1461975439818164,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",28.679595936555106,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.09471511600410433,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14652836848911396,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",29.325311007996643,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.0967274591965919,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14686375902119522,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",29.971026079438175,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.09876719853778164,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14720371557806017,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",30.61674115087971,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.10083433402767361,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14754823815970883,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",31.262456222321244,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.10292886566626773,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14789732676614117,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",31.90817129376278,0.93,0.92,156.08434465061958,148.3420420207642,0.3988218153968912,0.10505079345356406,0.3383907597783085,0.019959832802035764,0.02728268695334418,0.0,0.14825098139735723,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",32.55388636520432,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.09965832242449416,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.1486086705211556,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",33.19960143664586,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.10173731271656358,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.14895516890316715,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",33.845316508087386,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.10384369915733525,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.14930623330996243,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",34.49103157952892,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.1059774817468091,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.1496618637415414,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",35.13674665097046,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.10813866048498512,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.15002206019790407,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",35.782461722411995,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.11032723537186338,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.15038682267905046,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",36.42817679385353,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.11254320640744381,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.1507561511849805,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",37.07389186529506,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.11478657359172645,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.1511300457156943,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",37.7196069367366,0.93,0.93,156.08434465061958,149.9544555209899,0.40404974472484934,0.11705733692471126,0.34252677231899775,0.017023047435220227,0.02839413622337232,0.0,0.15150850627119175,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",38.36532200817813,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.11128276305380642,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15188834370749504,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",39.01103707961967,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.11351058889156436,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15225964801378802,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",39.656752151061205,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.1157658108780245,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15263551834486472,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",40.302467222502735,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.11804842901318681,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.1530159547007251,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",40.94818229394427,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.12035844329705137,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.1534009570813692,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",41.59389736538581,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.12269585372961807,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15379052548679698,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",42.23961243682734,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.12506066031088697,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15418465991700847,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",42.88532750826888,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.12745286304085812,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15458336037200365,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",43.53104257971041,0.93,0.94,156.08434465061958,151.56686902121558,0.40933419220770423,0.12987246191953142,0.3467074985087754,0.014477833450646795,0.029527775024037604,0.0,0.15498662685178255,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",44.176757651151945,0.93,0.95,156.08434465061958,153.17928252144128,0.41467515784545617,0.12371578520679138,0.3509329383476418,0.01232419084831539,0.03068360335534022,0.0,0.15538861260059075,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",44.82247272259348,0.93,0.95,156.08434465061958,153.17928252144128,0.41467515784545617,0.1260924465902378,0.3509329383476418,0.01232419084831539,0.03068360335534022,0.0,0.15578472283116515,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",45.46818779403502,0.93,0.95,156.08434465061958,153.17928252144128,0.41467515784545617,0.1284965041223864,0.3509329383476418,0.01232419084831539,0.03068360335534022,0.0,0.15618539908652326,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",46.113902865476554,0.93,0.95,156.08434465061958,153.17928252144128,0.41467515784545617,0.13092795780323724,0.3509329383476418,0.01232419084831539,0.03068360335534022,0.0,0.1565906413666651,167.8326286565802,161.24135002256978
upward_base,S_diesel_lag,"lagged S, diesel",46.75961793691808,0.93,0.95,156.08434465061958,153.17928252144128,0.41467515784545617,0.13338680763279023,0.3509329383476418,0.01232419084831539,0.03068360335534022,0.0,0.15700044967159058,167.8326286565802,161.24135002256978
