date,actual_delta,weighted_oil,h_oil,delta_X,delta_h,raw_rule_delta,rule_delta,pred_delta_no_special,carry_before,carry_after,is_special_regulated,special_type,abs_error
2016-07-22,-150,44.322200625084434,1.0,-116.71637187679517,0.0,-149.85284768787062,-151.48732988881068,-151.48732988881068,-1.6344822009400526,0.0,False,normal,1.4873298888106774
2016-08-05,-215,41.05408055163897,1.0,-166.8470246838608,0.0,-213.32490560270946,-213.32490560270946,-213.32490560270946,0.0,0.0,False,normal,1.675094397290536
2016-08-19,170,43.07903259676573,1.0,98.27614969575257,0.0,122.3562103714464,122.3562103714464,122.3562103714464,0.0,0.0,False,normal,47.643789628553606
2016-09-02,200,46.4916649380319,1.0,175.75613641132486,0.0,220.4561537928616,220.4561537928616,220.4561537928616,0.0,0.0,False,normal,20.456153792861613
2016-09-19,-150,44.3424829168764,1.0,-109.76808024938146,0.0,-141.05538857075666,-141.05538857075666,-141.05538857075666,0.0,0.0,False,normal,8.944611429243338
2016-09-30,0,44.03429972108606,1.0,-13.926420570234768,0.0,-19.70713090450756,-19.70713090450756,0.0,0.0,-19.70713090450756,False,threshold_no_adjust,0.0
2016-10-20,340,49.32050051967819,1.0,285.648602954484,0.0,359.5945972453432,339.88746634083566,339.88746634083566,-19.70713090450756,0.0,False,normal,0.11253365916434177
2016-11-02,0,48.37897818787696,1.0,-40.61995378471693,0.0,-53.50468571916349,-53.50468571916349,-53.50468571916349,0.0,0.0,False,threshold_no_adjust,53.50468571916349
2016-11-17,-355,43.376264042603964,1.0,-213.95364195823595,0.0,-272.9681332965222,-272.9681332965222,-272.9681332965222,0.0,0.0,False,normal,82.03186670347782
2016-12-01,170,45.243248995673646,1.0,99.15384201714687,0.0,123.4674853047562,123.4674853047562,123.4674853047562,0.0,0.0,False,normal,46.532514695243805
2016-12-15,420,50.93412558509888,1.0,308.7724592828008,0.0,388.87246748840676,388.87246748840676,388.87246748840676,0.0,0.0,False,normal,31.127532511593245
2016-12-29,95,52.032466684823206,1.0,60.64835701145421,0.0,74.71443228295688,74.71443228295688,74.71443228295688,0.0,0.0,False,normal,20.285567717043122
2017-01-13,70,53.02794396458866,1.0,29.36042016202009,0.0,35.09975286942248,35.09975286942248,0.0,0.0,35.09975286942248,False,normal,70.0
2017-01-26,-70,52.25491848435453,1.0,-47.40052988768639,0.0,-62.08979472941342,-26.99004185999094,0.0,35.09975286942248,-26.99004185999094,False,normal,70.0
2017-02-15,50,53.27520464566689,1.0,48.18829722180908,0.0,58.93834335719602,31.94830149720508,0.0,-26.99004185999094,31.94830149720508,False,normal,50.0
2017-02-28,0,53.67258704161071,1.0,19.21981570530943,0.0,22.2604021463237,54.20870364352878,54.20870364352878,31.94830149720508,0.0,False,threshold_no_adjust,54.20870364352878
2017-03-15,-85,51.9625490566764,1.0,-68.28133065649263,0.0,-88.52765901988364,-88.52765901988364,-88.52765901988364,0.0,0.0,False,normal,3.527659019883643
2017-03-29,-220,48.341793012519545,1.0,-192.44224548950842,0.0,-245.7318511809282,-245.7318511809282,-245.7318511809282,0.0,0.0,False,normal,25.731851180928203
2017-04-13,190,51.526754766582144,1.0,160.27455926495668,0.0,200.85442299096732,200.85442299096732,200.85442299096732,0.0,0.0,False,normal,10.854422990967322
2017-04-26,0,51.57584502187972,1.0,4.481650119227652,0.0,3.599929017467508,3.599929017467508,0.0,0.0,3.599929017467508,False,threshold_no_adjust,0.0
2017-05-12,-235,47.745637266145486,1.0,-191.60033138013614,0.0,-244.66587621118143,-241.06594719371392,-241.06594719371392,3.599929017467508,0.0,False,normal,6.065947193713924
2017-05-26,135,49.94672960190725,1.0,94.91437594592935,0.0,118.09975875557417,118.09975875557417,118.09975875557417,0.0,0.0,False,normal,16.90024124442583
2017-06-10,-175,48.06350791167378,1.0,-114.14496868602873,0.0,-146.59711006811784,-146.59711006811784,-146.59711006811784,0.0,0.0,False,normal,28.402889931882157
2017-06-24,-240,44.61554577060723,1.0,-159.5207061281435,0.0,-204.0488142367996,-204.0488142367996,-204.0488142367996,0.0,0.0,False,normal,35.951185763200414
2017-07-07,0,44.94077400075268,1.0,6.21279551752923,0.0,5.791788784442608,5.791788784442608,0.0,0.0,5.791788784442608,False,threshold_no_adjust,0.0
2017-07-22,75,46.03542652311584,1.0,41.9054213231434,0.0,50.98338884170951,56.77517762615212,56.77517762615212,5.791788784442608,0.0,False,normal,18.22482237384788
2017-08-05,165,48.73357002460304,1.0,119.85257921248558,0.0,149.6748329545637,149.6748329545637,149.6748329545637,0.0,0.0,False,normal,15.325167045436302
2017-08-18,0,49.161700818199535,1.0,0.4989691371702065,0.0,-1.4426735379464184,-1.4426735379464184,0.0,0.0,-1.4426735379464184,False,threshold_no_adjust,0.0
2017-09-01,0,48.670052787586144,1.0,-64.99228372943116,0.0,-84.36328921120554,-85.80596274915196,-85.80596274915196,-1.4426735379464184,0.0,False,threshold_no_adjust,85.80596274915196
2017-09-16,95,50.429532634624614,1.0,82.62015894403567,0.0,102.53364880354482,102.53364880354482,102.53364880354482,0.0,0.0,False,normal,7.533648803544821
2017-09-30,195,53.143383270296354,1.0,170.5356250296063,0.0,213.84629371302614,213.84629371302614,213.84629371302614,0.0,0.0,False,normal,18.846293713026142
2017-10-19,0,53.16793138451669,1.0,-14.664462789926347,0.0,-20.641590279934995,-20.641590279934995,0.0,0.0,-20.641590279934995,False,threshold_no_adjust,0.0
2017-11-03,150,55.125504650131646,1.0,104.33951380418603,0.0,130.0332338351225,109.3916435551875,109.3916435551875,-20.641590279934995,0.0,False,normal,40.6083564448125
2017-11-17,250,58.809604331660296,1.0,174.2441790198177,0.0,218.54181512490425,218.54181512490425,218.54181512490425,0.0,0.0,False,normal,31.458184875095753
2017-11-30,0,59.15521448709809,1.0,10.061074805581939,0.0,10.664220962491754,10.664220962491754,0.0,0.0,10.664220962491754,False,threshold_no_adjust,0.0
2017-12-14,0,59.54903547477571,1.0,19.121901555427485,0.0,22.136429841077494,32.80065080356925,0.0,10.664220962491754,32.80065080356925,False,threshold_no_adjust,0.0
2017-12-29,70,60.351969415051606,1.0,-6.578761136221146,0.0,-10.40401915511314,22.396631648456108,0.0,32.80065080356925,22.396631648456108,False,normal,70.0
2018-01-13,175,64.0601175075501,1.0,155.43398828119098,0.0,194.72561786638772,217.12224951484382,217.12224951484382,22.396631648456108,0.0,False,normal,42.122249514843816
2018-01-27,60,66.06300717148542,1.0,26.669456182165504,0.0,31.692635427057912,31.692635427057912,0.0,0.0,31.692635427057912,False,normal,60.0
2018-02-10,-160,65.34870638873385,1.0,-44.25072897438804,0.0,-58.101728849670735,-26.409093422612823,0.0,31.692635427057912,-26.409093422612823,False,normal,160.0
2018-03-01,-185,62.73719738786311,1.0,-92.98595707839286,0.0,-119.80699394197548,-146.2160873645883,-146.2160873645883,-26.409093422612823,0.0,False,normal,38.783912635411696
2018-03-14,0,62.161281429038034,1.0,-46.198528974531655,0.0,-60.56790208885532,-60.56790208885532,-60.56790208885532,0.0,0.0,False,threshold_no_adjust,60.56790208885532
2018-03-29,165,64.26434656641442,1.0,84.89733929054182,0.0,105.41686126423713,105.41686126423713,105.41686126423713,0.0,0.0,False,normal,59.58313873576287
2018-04-13,50,65.16250056160963,1.0,34.18183728152735,0.0,41.20430666046803,41.20430666046803,0.0,0.0,41.20430666046803,False,normal,50.0
2018-04-27,245,69.02064583869044,1.0,207.74286515594304,0.0,260.9555964631652,302.1599031236332,302.1599031236332,41.20430666046803,0.0,False,normal,57.15990312363323
2018-05-01,-65,69.34542157922044,1.0,15.075188622722635,0.0,17.0127543402237,17.0127543402237,0.0,0.0,17.0127543402237,False,normal,65.0
2018-05-12,165,70.83364676884976,1.0,69.49465198234475,0.0,85.9150154647696,102.92776980499329,102.92776980499329,17.0127543402237,0.0,False,normal,62.07223019500671
2018-05-26,250,73.99180684812742,1.0,177.52606325577017,0.0,222.6971160162745,222.6971160162745,222.6971160162745,0.0,0.0,False,normal,27.302883983725508
2018-06-09,-125,70.53097436812709,1.0,-155.4910065125,0.0,-198.94667985271516,-198.94667985271516,-198.94667985271516,0.0,0.0,False,normal,73.94667985271516
2018-06-26,-55,69.73273954063646,1.0,50.86023097069301,0.0,62.32136600217284,62.32136600217284,62.32136600217284,0.0,0.0,False,normal,117.32136600217284
2018-07-10,260,74.09777405038345,1.0,239.56698299077607,0.0,301.24915214605625,301.24915214605625,301.24915214605625,0.0,0.0,False,normal,41.24915214605625
2018-07-24,-120,71.59197510538685,1.0,-36.966520458910054,0.0,-48.87895438196988,-48.87895438196988,0.0,0.0,-48.87895438196988,False,normal,120.0
2018-08-07,70,71.35595467604206,1.0,7.498862619647298,0.0,7.420120374341669,-41.45883400762821,0.0,-48.87895438196988,-41.45883400762821,False,normal,70.0
2018-08-21,-50,69.13531361810918,1.0,-102.83050294167697,0.0,-132.2714952039975,-173.7303292116257,-173.7303292116257,-41.45883400762821,0.0,False,normal,123.7303292116257
2018-09-04,170,71.386972339342,1.0,112.07493107295068,0.0,139.82729845199646,139.82729845199646,139.82729845199646,0.0,0.0,False,normal,30.172701548003545
2018-09-18,145,72.57949905466673,1.0,68.53847846816188,0.0,84.70437292830744,84.70437292830744,84.70437292830744,0.0,0.0,False,normal,60.295627071692564
2018-10-01,230,75.42965514414978,1.0,148.21868070526443,0.0,185.59008113010893,185.59008113010893,185.59008113010893,0.0,0.0,False,normal,44.40991886989107
2018-10-20,160,76.71264966131147,1.0,98.94583191580568,0.0,123.20411691715486,123.20411691715486,123.20411691715486,0.0,0.0,False,normal,36.79588308284514
2018-11-03,-365,71.71317396462858,1.0,-274.7934908125412,0.0,-349.99945433023174,-349.99945433023174,-349.99945433023174,0.0,0.0,False,normal,15.000545669768258
2018-11-17,-490,64.69135053829795,1.0,-332.1681083431622,0.0,-422.6433327325499,-422.6433327325499,-422.6433327325499,0.0,0.0,False,normal,67.35666726745012
2018-12-01,-520,57.831803197078045,1.0,-340.6839936236879,0.0,-433.425573406772,-433.425573406772,-433.425573406772,0.0,0.0,False,normal,86.574426593228
2018-12-15,-120,55.950885016516594,1.0,-116.73461603525084,0.0,-149.8759472131563,-149.8759472131563,-149.8759472131563,0.0,0.0,False,normal,29.87594721315631
2018-12-29,-355,52.02956649509329,1.0,-209.72285649290325,0.0,-267.61139754615493,-267.61139754615493,-267.61139754615493,0.0,0.0,False,normal,87.38860245384507
2019-01-15,105,52.14484808657102,1.0,-38.52782722348593,0.0,-50.85577590403118,-50.85577590403118,-50.85577590403118,0.0,0.0,False,normal,155.8557759040312
2019-01-29,230,56.388053572652886,1.0,198.21093406043155,0.0,248.88690697565693,248.88690697565693,248.88690697565693,0.0,0.0,False,normal,18.886906975656927
2019-02-15,50,57.92843806235035,1.0,91.9586105876283,0.0,114.35736763358351,114.35736763358351,114.35736763358351,0.0,0.0,False,normal,64.35736763358351
2019-03-01,260,60.899005490349424,1.0,119.15635689783721,0.0,148.79332312769114,148.79332312769114,148.79332312769114,0.0,0.0,False,normal,111.20667687230886
2019-03-14,0,61.24136542933479,1.0,24.052961814015816,0.0,28.379806393927122,28.379806393927122,0.0,0.0,28.379806393927122,False,threshold_no_adjust,0.0
