w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.65,0.30000000000000004,0.04999999999999993,1685.2200474030026,1.312659154789275,2689.8700466235705,0.0,0.0,217.72625186091895,348.25704446792497,217.72625186091895,17,194
0.05,0.8,0.1499999999999999,2170.4806469771634,1.257074641991312,2223.4336686895426,0.0,0.0,217.94831261426168,333.9236088603982,217.94831261426168,15,194
0.75,0.15000000000000002,0.09999999999999998,1646.2531843133615,1.3134880423396038,2766.951900854077,0.0,0.0,218.08698052921486,350.54715688569496,218.08698052921486,17,194
0.55,0.25,0.19999999999999996,1652.070553971924,1.3332656647545518,2621.579883345089,0.0,0.0,218.29059820685185,340.0979969256462,218.29059820685185,17,194
0.05,0.8500000000000001,0.09999999999999987,2189.8576755412823,1.2525378362832806,2217.6001462771865,0.0,0.0,218.34258534795362,335.1667521781919,218.34258534795362,15,194
0.45,0.05,0.5,1670.2631433407219,1.3496955077812205,2531.6594232809066,0.0,0.0,218.49379820778265,329.66688047730196,218.49379820778265,17,194
0.6000000000000001,0.30000000000000004,0.09999999999999987,1659.8106962253987,1.3232272234855829,2660.8290964231865,0.0,0.0,218.60877497486976,345.3082284507567,218.60877497486976,17,194
0.7000000000000001,0.30000000000000004,0.0,1683.2341901157477,1.3036500859288938,2739.5059812749887,0.0,0.0,219.0072288105609,354.382224761435,219.0072288105609,17,194
0.8,0.05,0.14999999999999997,1616.4814648972856,1.3165306136358639,2807.838948935307,0.0,0.0,219.2179645332694,351.32497841929086,219.2179645332694,17,194
0.5,0.2,0.3,1636.9919805470029,1.3426736035752942,2591.363424576164,0.0,0.0,219.33959924032808,337.15277370534636,219.33959924032808,17,194
0.45,0.1,0.45000000000000007,1642.928971796338,1.3506693538594559,2550.129393483803,0.0,0.0,219.69113375088887,332.854815950639,219.69113375088887,17,194
0.75,0.2,0.04999999999999999,1632.5351100328755,1.3098575737018057,2789.089721611905,0.0,0.0,219.79532687536198,355.3855879056586,219.79532687536198,17,194
0.65,0.35000000000000003,0.0,1652.6119887406212,1.312772065966526,2715.778901866131,0.0,0.0,220.2625841078802,353.6124030044278,220.2625841078802,17,194
0.55,0.30000000000000004,0.1499999999999999,1621.320654455456,1.3340611211499749,2643.2628498189615,0.0,0.0,220.83828740147123,344.6003789606471,220.83828740147123,17,194
0.8,0.1,0.09999999999999995,1593.5982600311613,1.3135766671604834,2836.5978520447075,0.0,0.0,220.93597583319342,356.6406689708284,220.93597583319342,17,194
0.6000000000000001,0.35000000000000003,0.04999999999999988,1627.622049772494,1.3238530718447845,2684.3523709776427,0.0,0.0,221.28570756124134,350.2968434102178,221.28570756124134,17,194
0.45,0.15000000000000002,0.4,1614.1131875086367,1.3517951458570239,2569.2904240432217,0.0,0.0,221.4694428256737,336.3403288156705,221.4694428256737,17,194
0.5,0.25,0.25,1606.060476677201,1.3437796825779658,2612.257413553013,0.0,0.0,221.5719721212452,341.3125259423841,221.5719721212452,17,194
0.4,0.0,0.6,1646.470363668622,1.3572809907219605,2515.3457100364394,0.0,0.0,221.79919535592677,331.08681950080836,221.79919535592677,17,194
0.75,0.25,0.0,1618.099613425781,1.3060325385392684,2812.581019389931,0.0,0.0,221.82947519118449,360.6206249477789,221.82947519118449,17,194
0.8500000000000001,0.0,0.1499999999999999,1575.4703025506187,1.3141027123527094,2875.4532684344495,0.0,0.0,222.05234022926254,357.56367110974264,222.05234022926254,17,194
0.8,0.15000000000000002,0.04999999999999993,1568.7657037920112,1.3104533798236035,2867.822502592313,0.0,0.0,223.0788731921527,362.49136078864365,223.0788731921527,17,194
0.4,0.05,0.5499999999999999,1616.991171068032,1.3588258369778405,2533.924459449677,0.0,0.0,223.18747464142538,334.09081765201506,223.18747464142538,17,194
0.45,0.2,0.35000000000000003,1583.2631122738499,1.3531678483719238,2589.3069006554642,0.0,0.0,223.56557165378678,340.15727354423217,223.56557165378678,17,194
0.55,0.35000000000000003,0.09999999999999992,1587.4511539732457,1.3353140567695316,2666.035424950226,0.0,0.0,223.82430631294517,349.4595157491551,223.82430631294517,17,194
0.8500000000000001,0.05,0.09999999999999991,1541.3251323687582,1.3115627698530268,2913.8486777380385,0.0,0.0,224.3266283518797,363.9354853752889,224.3266283518797,17,194
0.6000000000000001,0.4,0.0,1591.8073376175878,1.3250091073342116,2709.1836696791775,0.0,0.0,224.34328887114137,355.6520051946895,224.34328887114137,17,194
0.5,0.30000000000000004,0.19999999999999996,1572.0517990356386,1.3453137388601506,2634.3154119226865,0.0,0.0,224.3512435885532,345.850346091294,224.3512435885532,17,194
0.4,0.1,0.5,1585.8204458526757,1.3605310382945688,2553.37408263584,0.0,0.0,224.91684560866113,337.41432424977336,224.91684560866113,17,194
0.8,0.2,0.0,1542.2996665423234,1.307076334689245,2901.5384300764117,0.0,0.0,225.66393522007476,368.8941540020507,225.66393522007476,17,194
0.45,0.25,0.30000000000000004,1549.7002443196784,1.3549022932310975,2610.388024108507,0.0,0.0,226.1140170141712,344.3480454382474,226.1140170141712,17,194
0.8500000000000001,0.1,0.049999999999999906,1503.2440779993058,1.3088561879931648,2956.6792208758457,0.0,0.0,226.97481687486723,371.0886824169308,226.97481687486723,17,194
0.4,0.15000000000000002,0.44999999999999996,1552.8490228105848,1.3624362936820253,2573.6372102449136,0.0,0.0,227.03518994523043,341.0641514467601,227.03518994523043,17,194
0.55,0.4,0.04999999999999993,1549.5914711099874,1.3371741611067423,2690.1591709823106,0.0,0.0,227.17144923198657,354.7199847183805,227.17144923198657,17,194
