variable,x_value,alpha_target,f_gasoline,f_diesel,S_gasoline_lag,prev_u_gasoline,cpi_yoy,alpha_fitted,residual
prev_u_gasoline,-95.9726594856524,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-95.9726594856524,0.018,0.9185718834255939,-0.001428116574406113
prev_u_gasoline,-86.95949451251164,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-86.95949451251164,0.018,0.919763371521905,-0.00023662847809502452
prev_u_gasoline,-77.94632953937088,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-77.94632953937088,0.018,0.9209548596182162,0.000954859618216175
prev_u_gasoline,-68.93316456623006,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-68.93316456623006,0.018,0.9221463477145274,0.0021463477145273746
prev_u_gasoline,-59.9199995930893,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-59.9199995930893,0.018,0.9233378358108385,0.003337835810838463
prev_u_gasoline,-50.90683461994854,0.92,167.8326286565802,161.24135002256978,15.25615638306887,-50.90683461994854,0.018,0.9245293239071497,0.004529323907149663
prev_u_gasoline,-41.89366964680778,0.93,167.8326286565802,161.24135002256978,15.25615638306887,-41.89366964680778,0.018,0.9257208120034609,-0.004279187996539147
prev_u_gasoline,-32.88050467366702,0.93,167.8326286565802,161.24135002256978,15.25615638306887,-32.88050467366702,0.018,0.926912300099772,-0.003087699900228058
prev_u_gasoline,-23.86733970052626,0.93,167.8326286565802,161.24135002256978,15.25615638306887,-23.86733970052626,0.018,0.9281037881960832,-0.0018962118039168585
prev_u_gasoline,-14.85417472738544,0.93,167.8326286565802,161.24135002256978,15.25615638306887,-14.85417472738544,0.018,0.9292952762923943,-0.00070472370760577
prev_u_gasoline,-5.841009754244681,0.93,167.8326286565802,161.24135002256978,15.25615638306887,-5.841009754244681,0.018,0.9304867643887055,0.0004867643887054296
prev_u_gasoline,3.17215521889608,0.93,167.8326286565802,161.24135002256978,15.25615638306887,3.17215521889608,0.018,0.9316782524850167,0.0016782524850166292
prev_u_gasoline,12.18532019203684,0.93,167.8326286565802,161.24135002256978,15.25615638306887,12.18532019203684,0.018,0.9328697405813278,0.0028697405813277177
prev_u_gasoline,21.1984851651776,0.93,167.8326286565802,161.24135002256978,15.25615638306887,21.1984851651776,0.018,0.934061228677639,0.004061228677638917
prev_u_gasoline,30.21165013831836,0.94,167.8326286565802,161.24135002256978,15.25615638306887,30.21165013831836,0.018,0.9352527167739502,-0.004747283226049781
prev_u_gasoline,39.22481511145918,0.94,167.8326286565802,161.24135002256978,15.25615638306887,39.22481511145918,0.018,0.9364442048702613,-0.0035557951297386925
prev_u_gasoline,48.23798008459994,0.94,167.8326286565802,161.24135002256978,15.25615638306887,48.23798008459994,0.018,0.9376356929665725,-0.002364307033427493
prev_u_gasoline,57.2511450577407,0.94,167.8326286565802,161.24135002256978,15.25615638306887,57.2511450577407,0.018,0.9388271810628835,-0.0011728189371164044
prev_u_gasoline,66.26431003088146,0.94,167.8326286565802,161.24135002256978,15.25615638306887,66.26431003088146,0.018,0.9400186691591947,1.866915919479517e-05
prev_u_gasoline,75.27747500402222,0.94,167.8326286565802,161.24135002256978,15.25615638306887,75.27747500402222,0.018,0.9412101572555059,0.0012101572555059947
prev_u_gasoline,84.29063997716298,0.94,167.8326286565802,161.24135002256978,15.25615638306887,84.29063997716298,0.018,0.942401645351817,0.0024016453518170833
prev_u_gasoline,93.30380495030374,0.94,167.8326286565802,161.24135002256978,15.25615638306887,93.30380495030374,0.018,0.9435931334481282,0.003593133448128283
prev_u_gasoline,102.31696992344456,0.95,167.8326286565802,161.24135002256978,15.25615638306887,102.31696992344456,0.018,0.9447846215444394,-0.0052153784555605265
prev_u_gasoline,111.33013489658532,0.95,167.8326286565802,161.24135002256978,15.25615638306887,111.33013489658532,0.018,0.9459761096407505,-0.004023890359249438
prev_u_gasoline,120.34329986972602,0.95,167.8326286565802,161.24135002256978,15.25615638306887,120.34329986972602,0.018,0.9471675977370617,-0.0028324022629382384
prev_u_gasoline,129.3564648428669,0.95,167.8326286565802,161.24135002256978,15.25615638306887,129.3564648428669,0.018,0.9483590858333728,-0.0016409141666271498
prev_u_gasoline,138.36962981600766,0.95,167.8326286565802,161.24135002256978,15.25615638306887,138.36962981600766,0.018,0.949550573929684,-0.0004494260703159503
prev_u_gasoline,147.38279478914842,0.95,167.8326286565802,161.24135002256978,15.25615638306887,147.38279478914842,0.018,0.9507420620259952,0.0007420620259952493
prev_u_gasoline,156.39595976228918,0.95,167.8326286565802,161.24135002256978,15.25615638306887,156.39595976228918,0.018,0.9519335501223063,0.0019335501223063378
prev_u_gasoline,165.40912473542994,0.95,167.8326286565802,161.24135002256978,15.25615638306887,165.40912473542994,0.018,0.9531250382186175,0.0031250382186175374
prev_u_gasoline,174.4222897085707,0.95,167.8326286565802,161.24135002256978,15.25615638306887,174.4222897085707,0.018,0.9543165263149286,0.004316526314928626
prev_u_gasoline,183.43545468171143,0.96,167.8326286565802,161.24135002256978,15.25615638306887,183.43545468171143,0.018,0.9555080144112398,-0.004491985588760183
prev_u_gasoline,192.44861965485225,0.96,167.8326286565802,161.24135002256978,15.25615638306887,192.44861965485225,0.018,0.956699502507551,-0.003300497492448984
prev_u_gasoline,201.46178462799296,0.96,167.8326286565802,161.24135002256978,15.25615638306887,201.46178462799296,0.018,0.9578909906038621,-0.0021090093961378953
prev_u_gasoline,210.47494960113372,0.96,167.8326286565802,161.24135002256978,15.25615638306887,210.47494960113372,0.018,0.9590824787001733,-0.0009175212998266957
prev_u_gasoline,219.4881145742745,0.96,167.8326286565802,161.24135002256978,15.25615638306887,219.4881145742745,0.018,0.9602739667964845,0.00027396679648450384
prev_u_gasoline,228.5012795474153,0.96,167.8326286565802,161.24135002256978,15.25615638306887,228.5012795474153,0.018,0.9614654548927956,0.0014654548927955924
prev_u_gasoline,237.51444452055603,0.96,167.8326286565802,161.24135002256978,15.25615638306887,237.51444452055603,0.018,0.9626569429891068,0.002656942989106792
prev_u_gasoline,246.5276094936969,0.96,167.8326286565802,161.24135002256978,15.25615638306887,246.5276094936969,0.018,0.9638484310854178,0.0038484310854178805
prev_u_gasoline,255.5407744668377,0.97,167.8326286565802,161.24135002256978,15.25615638306887,255.5407744668377,0.018,0.965039919181729,-0.004960080818270929
prev_u_gasoline,264.5539394399784,0.97,167.8326286565802,161.24135002256978,15.25615638306887,264.5539394399784,0.018,0.9662314072780402,-0.0037685927219597293
prev_u_gasoline,273.5671044131192,0.97,167.8326286565802,161.24135002256978,15.25615638306887,273.5671044131192,0.018,0.9674228953743513,-0.0025771046256486407
prev_u_gasoline,282.58026938625994,0.97,167.8326286565802,161.24135002256978,15.25615638306887,282.58026938625994,0.018,0.9686143834706625,-0.0013856165293374412
prev_u_gasoline,291.5934343594007,0.97,167.8326286565802,161.24135002256978,15.25615638306887,291.5934343594007,0.018,0.9698058715669737,-0.0001941284330262416
prev_u_gasoline,300.60659933254146,0.97,167.8326286565802,161.24135002256978,15.25615638306887,300.60659933254146,0.018,0.9709973596632848,0.000997359663284847
prev_u_gasoline,309.6197643056822,0.97,167.8326286565802,161.24135002256978,15.25615638306887,309.6197643056822,0.018,0.972188847759596,0.0021888477595960465
prev_u_gasoline,318.632929278823,0.97,167.8326286565802,161.24135002256978,15.25615638306887,318.632929278823,0.018,0.9733803358559071,0.003380335855907135
prev_u_gasoline,327.6460942519638,0.98,167.8326286565802,161.24135002256978,15.25615638306887,327.6460942519638,0.018,0.9745718239522183,-0.005428176047781674
cpi_yoy,-0.003,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.003,1.0,0.08999999999999997
cpi_yoy,-0.0024875,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.0024875,1.0,0.08999999999999997
cpi_yoy,-0.001975,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.001975,1.0,0.08999999999999997
cpi_yoy,-0.0014624999999999,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.0014624999999999,1.0,0.0
cpi_yoy,-0.0009499999999999,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.0009499999999999,1.0,0.0
cpi_yoy,-0.0004374999999999,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,-0.0004374999999999,1.0,0.0
cpi_yoy,7.500000000000041e-05,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,7.500000000000041e-05,1.0,0.0
cpi_yoy,0.0005875,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0005875,1.0,0.0
cpi_yoy,0.0011,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0011,1.0,0.0
cpi_yoy,0.0016125,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0016125,1.0,0.0
cpi_yoy,0.002125,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.002125,1.0,0.0
cpi_yoy,0.0026375,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0026375,1.0,0.0
cpi_yoy,0.00315,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.00315,1.0,0.0
cpi_yoy,0.0036625,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0036625,1.0,0.0
cpi_yoy,0.004175,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.004175,1.0,0.0
cpi_yoy,0.0046875,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0046875,1.0,0.0
cpi_yoy,0.0052,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0052,1.0,0.0
cpi_yoy,0.0057125,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0057125,1.0,0.0
cpi_yoy,0.006225,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.006225,1.0,0.0
cpi_yoy,0.0067375,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0067375,1.0,0.0
cpi_yoy,0.00725,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.00725,1.0,0.0
cpi_yoy,0.0077625,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0077625,1.0,0.0
cpi_yoy,0.008275,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.008275,1.0,0.0
cpi_yoy,0.0087875,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0087875,1.0,0.0
cpi_yoy,0.0093,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0093,1.0,0.0
cpi_yoy,0.0098125,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0098125,1.0,0.0
cpi_yoy,0.010325,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.010325,1.0,0.0
cpi_yoy,0.0108375,1.0,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0108375,0.9989015185395624,-0.0010984814604375615
cpi_yoy,0.01135,0.99,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.01135,0.9940614716476173,0.004061471647617276
cpi_yoy,0.0118625,0.99,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0118625,0.9892214247556721,-0.0007785752443278948
cpi_yoy,0.012375,0.98,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.012375,0.9843813778637269,0.004381377863726943
cpi_yoy,0.0128875,0.98,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0128875,0.9795413309717818,-0.0004586690282182282
cpi_yoy,0.0134,0.97,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0134,0.9747012840798366,0.0047012840798366096
cpi_yoy,0.0139125,0.97,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0139125,0.9698612371878914,-0.00013876281210856156
cpi_yoy,0.014425,0.96,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.014425,0.9650211902959462,0.005021190295946276
cpi_yoy,0.0149375,0.96,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0149375,0.9601811434040011,0.00018114340400110507
cpi_yoy,0.01545,0.96,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.01545,0.9553410965120559,-0.004658903487944066
cpi_yoy,0.0159625,0.95,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0159625,0.9505010496201107,0.0005010496201107717
cpi_yoy,0.016475,0.95,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.016475,0.9456610027281656,-0.004338997271834399
cpi_yoy,0.0169875,0.94,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0169875,0.9408209558362204,0.0008209558362204383
cpi_yoy,0.0175,0.94,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0175,0.9359809089442752,-0.004019091055724733
cpi_yoy,0.0180125,0.93,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0180125,0.93114086205233,0.001140862052329994
cpi_yoy,0.018525,0.93,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.018525,0.9263008151603849,-0.003699184839615177
cpi_yoy,0.0190375,0.92,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0190375,0.9214607682684398,0.0014607682684397716
cpi_yoy,0.01955,0.92,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.01955,0.9166207213764945,-0.0033792786235055106
cpi_yoy,0.0200625,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0200625,0.9123709241055183,0.002370924105518313
cpi_yoy,0.020575,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.020575,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0210875,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0210875,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0216,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0216,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0221125,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0221125,0.9123709241055183,0.002370924105518313
cpi_yoy,0.022625,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.022625,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0231375,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0231375,0.9123709241055183,0.002370924105518313
cpi_yoy,0.02365,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.02365,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0241625,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0241625,0.9123709241055183,0.002370924105518313
cpi_yoy,0.024675,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.024675,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0251875,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0251875,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0257,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0257,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0262125,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0262125,0.9123709241055183,0.002370924105518313
cpi_yoy,0.026725,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.026725,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0272375,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0272375,0.9123709241055183,0.002370924105518313
cpi_yoy,0.02775,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.02775,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0282625,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0282625,0.9123709241055183,0.002370924105518313
cpi_yoy,0.028775,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.028775,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0292875,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0292875,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0298,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0298,0.9123709241055183,0.002370924105518313
cpi_yoy,0.0303125,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0303125,0.9099029758760441,-9.702412395595772e-05
cpi_yoy,0.030825,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.030825,0.9058555407797062,-0.004144459220293828
cpi_yoy,0.0313375,0.91,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0313375,0.9018081056833684,-0.008191894316631587
cpi_yoy,0.03185,0.9,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.03185,0.8977606705870307,-0.0022393294129693375
cpi_yoy,0.0323625,0.9,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0323625,0.8937132354906928,-0.006286764509307208
cpi_yoy,0.032875,0.89,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.032875,0.889665800394355,-0.0003341996056449581
cpi_yoy,0.0333875,0.89,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0333875,0.8856183652980173,-0.004381634701982717
cpi_yoy,0.0339,0.88,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0339,0.8815709302016794,0.0015709302016794213
cpi_yoy,0.0344125,0.88,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0344125,0.8775234951053417,-0.002476504894658338
cpi_yoy,0.034925,0.87,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.034925,0.8734760600090039,0.0034760600090039118
cpi_yoy,0.0354375,0.87,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0354375,0.8694286249126661,-0.0005713750873338475
cpi_yoy,0.03595,0.86,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.03595,0.8653811898163283,0.005381189816328291
cpi_yoy,0.0364625,0.86,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0364625,0.8613337547199904,0.001333754719990421
cpi_yoy,0.036975,0.86,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.036975,0.8572863196236526,-0.0027136803763473383
cpi_yoy,0.0374875,0.85,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.0374875,0.8532388845273149,0.0032388845273149114
cpi_yoy,0.038,0.85,167.8326286565802,161.24135002256978,15.25615638306887,0.0,0.038,0.8491914494309771,-0.0008085505690228478
