variable,x_value,alpha_target,f_diesel,S_diesel_lag,prev_u_diesel,alpha_fitted,residual
prev_u_diesel,57.67642788404447,0.98,-189.6978065082755,18.398814096729858,57.67642788404447,0.9774411421139769,-0.002558857886023058
prev_u_diesel,66.242270556665,0.97,-189.6978065082755,18.398814096729858,66.242270556665,0.9761884218052133,0.0061884218052132844
prev_u_diesel,74.80811322928548,0.97,-189.6978065082755,18.398814096729858,74.80811322928548,0.9749357014964495,0.004935701496449507
prev_u_diesel,83.37395590190596,0.97,-189.6978065082755,18.398814096729858,83.37395590190596,0.9736829811876857,0.00368298118768573
prev_u_diesel,91.93979857452648,0.97,-189.6978065082755,18.398814096729858,91.93979857452648,0.972430260878922,0.0024302608789220637
prev_u_diesel,100.50564124714704,0.97,-189.6978065082755,18.398814096729858,100.50564124714704,0.9711775405701583,0.0011775405701582864
prev_u_diesel,109.0714839197675,0.97,-189.6978065082755,18.398814096729858,109.0714839197675,0.9699248202613945,-7.517973860549088e-05
prev_u_diesel,117.63732659238798,0.97,-189.6978065082755,18.398814096729858,117.63732659238798,0.9686720999526308,-0.0013279000473691571
prev_u_diesel,126.20316926500853,0.97,-189.6978065082755,18.398814096729858,126.20316926500853,0.967419379643867,-0.0025806203561329344
prev_u_diesel,134.76901193762905,0.97,-189.6978065082755,18.398814096729858,134.76901193762905,0.9661666593351033,-0.0038333406648967117
prev_u_diesel,143.3348546102495,0.96,-189.6978065082755,18.398814096729858,143.3348546102495,0.9649139390263396,0.004913939026339631
prev_u_diesel,151.90069728287,0.96,-189.6978065082755,18.398814096729858,151.90069728287,0.9636612187175758,0.0036612187175758537
