scenario,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,2022-09-22,2022-09-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-418.3799849244953,-404.36197780446037,0.0,0.0,0.0,0.0,0.001330154880244525,0.000266030976048905,-255.39359180910245,-246.6693017761363,-290,-280,1.1355022573031692,1.1351230087565287,10200,9145,0.05
equal_weight,2022-10-10,2022-10-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-408.6756989906909,-394.6859177959488,0.0,0.0,0.0,0.0,0.0001042910898409708,2.0858217968194162e-05,-115.80970954354416,-111.63253333282655,0,0,-0.0,-0.0,10200,9145,0.05
equal_weight,2022-10-25,2022-10-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-35.43702867978541,-34.77819342082972,0.0,0.0,0.0,0.0,0.0,0.0,250.6359606136982,241.5019490363344,185,175,0.7381223330723,0.7246318329864532,10385,9320,0.05
equal_weight,2022-11-08,2022-11-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-24.805920075849787,-24.344735394580805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,150,,,10540,9470,0.05
equal_weight,2022-11-22,2022-11-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-172.91381019409096,-166.4755752396316,0.0,0.0,0.0,0.0,0.0,0.0,-155.5496661409961,-149.43426046342506,-175,-165,1.1250425947000966,1.1041644632783842,10365,9305,0.05
equal_weight,2022-12-06,2022-12-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-699.5885383892337,-673.9140588949442,0.0,0.0,0.0,0.0,0.0,0.0,-578.5488712533701,-557.3811562272022,-440,-425,0.760523478417273,0.762494381540878,9925,8880,0.05
equal_weight,2022-12-20,2022-12-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-852.1624307249456,-820.309501719993,0.0,0.0,0.0,0.0,0.0,0.0,-362.4504538524821,-348.5696604935322,-480,-460,1.3243189376591613,1.319678825026527,9445,8420,0.05
equal_weight,2023-01-04,2023-01-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-470.08245658713753,-452.4580155810055,0.0,0.0,0.0,0.0,0.0,0.0,126.43124492032432,121.75863562298954,250,240,1.9773593161844405,1.971112757399238,9695,8660,0.05
equal_weight,2023-01-18,2023-01-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-527.417594898949,-507.23287516644024,0.0,0.0,0.0,0.0,0.0,0.0,-198.3598752879528,-190.5122642597364,-205,-195,1.0334751405868143,1.0235561513989735,9490,8465,0.05
equal_weight,2023-02-04,2023-02-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-113.60603917336027,-109.09741089742249,0.0,0.0,0.0,0.0,0.0,0.0,255.586277255904,245.96560171908567,210,200,0.8216403566523994,0.813121829240243,9700,8665,0.05
equal_weight,2023-02-17,2023-02-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-79.52422742135218,-76.36818762819574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,9700,8665,0.05
equal_weight,2023-03-03,2023-03-01,0.0,0.0,0.0,0.0,17301.281634601608,16182.144943716232,-55.66695919494652,-53.457731339737016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,9700,8665,0.05
equal_weight,2023-03-18,2023-03-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-186.8908190818379,-179.78860765036757,0.0,0.0,0.0,0.0,0.0,0.0,-147.92394764537534,-142.36819571255165,-100,-95,0.6760230617947978,0.6672838657856537,9600,8570,0.05
equal_weight,2023-04-01,2023-04-01,0.0,0.0,-0.0,-0.0,17301.281634601608,16182.144943716232,-470.7675475781249,-452.29438527282946,0.0,0.0,0.0,0.0,0.0,0.0,-339.9439742208384,-326.44235991757216,-335,-320,0.9854565028482409,0.9802649389031531,9265,8250,0.05
equal_weight,2023-04-18,2023-04-01,0.4,0.4,251.92963262313657,242.42422097210485,17553.211267224746,16424.569164688335,48.35716563001745,47.030261767176654,0.0002192523787023224,0.06758427290695478,0.4296429464494025,0.0,0.0,0.09948929434701193,629.8240815578414,606.0605524302621,550,525,0.8732597182368763,0.8662500766545278,9815,8775,0.05
equal_weight,2023-04-29,2023-04-01,0.0,0.0,-0.0,-0.0,17553.211267224746,16424.569164688335,-54.89599808679585,-52.73110984832827,0.0,0.0,0.1807785006438913,0.0,0.0,0.036155700128778265,-88.74601402780806,-85.65229308535193,-160,-155,1.8028978738117174,1.809642152201851,9655,8620,0.05
equal_weight,2023-05-17,2023-05-01,0.0,0.0,-0.0,-0.0,17553.211267224746,16424.569164688335,-465.6248740271427,-447.56106515575686,0.0,0.0,0.0,0.0,0.0,0.0,-427.1976753663856,-410.6492882619271,-380,-365,0.8895179489778202,0.8888363146685638,9275,8255,0.05
equal_weight,2023-05-31,2023-05-01,0.0,0.0,0.0,0.0,17553.211267224746,16424.569164688335,-200.09965457890286,-192.22013159544252,0.0,0.0,0.0,0.0,0.0,0.0,125.83775724009702,121.07261401358726,100,95,0.7946740484988232,0.7846530842172014,9375,8350,0.05
equal_weight,2023-06-14,2023-06-01,0.0,0.0,-0.0,-0.0,17553.211267224746,16424.569164688335,-214.8126332438747,-206.31524732258356,0.0,0.0,0.0,0.0,0.0,0.0,-74.74287503864271,-71.76115520577379,-55,-50,0.7358560929261088,0.6967557846111301,9320,8300,0.05
equal_weight,2023-06-29,2023-06-01,0.0,0.0,0.0,0.0,17553.211267224746,16424.569164688335,-74.48962156588611,-71.51481975350488,0.0,0.0,0.0,0.0,0.0,0.0,75.87922170482618,72.90585337230361,70,70,0.9225186872936489,0.9601423858594114,9390,8370,0.05
equal_weight,2023-07-13,2023-07-01,0.0,0.0,0.0,0.0,17553.211267224746,16424.569164688335,-52.142735096120276,-50.06037382745341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,150,,,9545,8520,0.05
equal_weight,2023-07-27,2023-07-01,0.75,0.75,283.2669544357132,272.41537231858376,17836.478221660458,16696.98453700692,57.92240357795356,55.76286242697722,0.0002685528888809737,0.09565474363034074,0.5427627521948286,0.0,0.0,0.12773720974281005,377.68927258095096,363.2204964247784,275,260,0.7281117573734072,0.7158186351244223,9820,8780,0.05
equal_weight,2023-08-10,2023-08-01,1.0,1.0,312.70055721218984,301.4693932521157,18149.178778872647,16998.453930259035,40.54568250456748,39.03400369888408,0.0003177088135804555,0.04687372670460675,0.386664881129858,0.0,0.0,0.08677126332960905,312.70055721218984,301.4693932521157,240,230,0.7675074267205182,0.7629298534052291,10060,9010,0.05
equal_weight,2023-08-24,2023-08-01,1.0,1.0,97.61039623126906,94.0184579217876,18246.789175103917,17092.472388180824,28.381977753197233,27.323802589218857,2.9851134760914836e-05,0.022968126085257314,0.16951520871315234,0.0,0.0,0.03850263718663412,97.61039623126906,94.0184579217876,55,55,0.5634645706148766,0.5849915135361355,10115,9065,0.05
equal_weight,2023-09-06,2023-09-01,0.0,0.0,0.0,0.0,18246.789175103917,17092.472388180824,19.86738442723806,19.1266618124532,0.0,0.011261929334741422,0.02716948524752442,0.0,0.0,0.0076862829164531694,0.0,0.0,0,0,,,10115,9065,0.05
equal_weight,2023-09-21,2023-09-01,0.85,0.85,373.155359432976,360.06146037615923,18619.94453453689,17452.533848556985,79.75811488135656,76.92892098215714,0.00043273602597013205,0.18189914520942452,0.9455070574343944,0.0,0.0,0.22556778773395783,439.0063052152659,423.6017180895991,385,370,0.876980570498221,0.8734619908263417,10500,9435,0.05
equal_weight,2023-10-11,2023-10-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-10.738359837540315,-10.155768812199007,0.0,0.0,0.3978795134853775,0.0,0.0,0.0795759026970755,-66.5690402544899,-64.006013499709,-85,-80,1.2768698433243069,1.249882559868593,10415,9355,0.05
equal_weight,2023-10-25,2023-10-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-69.60182950228264,-67.01679840796135,0.0,0.0,0.0,0.0,0.0,0.0,-62.08497761600442,-59.90776023942204,-70,-70,1.1274869169310164,1.168462979090592,10345,9285,0.05
equal_weight,2023-11-08,2023-11-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-248.46730927988085,-239.41388137430886,0.0,0.0,0.0,0.0,0.0,0.0,-199.746028628283,-192.50212248873592,-140,-135,0.7008900300117242,0.7012909689237291,10205,9150,0.05
equal_weight,2023-11-22,2023-11-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-623.5060510001504,-600.7040262802403,0.0,0.0,0.0,0.0,0.0007331610284282519,0.0001466322056856504,-449.57893450423376,-433.1143093182241,-340,-330,0.7562631918573537,0.7619235682133456,9865,8820,0.05
equal_weight,2023-12-06,2023-12-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-506.0991848743606,-487.64881690714583,0.0,0.0,0.0,0.0,0.001640292354822437,0.00032805847096448746,-69.64494917425536,-67.15599851097762,-55,-50,0.7897198670127116,0.7445351287841662,9810,8770,0.05
equal_weight,2023-12-20,2023-12-01,0.0,0.0,-0.0,-0.0,18619.94453453689,17452.533848556985,-764.8974841286371,-735.8137879148558,0.0,0.0,0.0,0.0,0.0024897132451340747,0.000497942649026815,-410.62805471658464,-394.4596160798537,-415,-400,1.0106469717136908,1.0140455035047866,9395,8370,0.05
equal_weight,2024-01-04,2024-01-01,0.0,0.0,0.0,0.0,18619.94453453689,17452.533848556985,-331.66731681256744,-319.16012098911375,0.0,0.0,0.0,0.0,0.00038552865474779943,7.710573094955989e-05,203.76092207747848,195.9095305512853,200,190,0.9815424761571877,0.9698354105864273,9595,8560,0.05
equal_weight,2024-01-18,2024-01-01,0.0,0.0,0.0,0.0,18619.94453453689,17452.533848556985,-232.1671217687972,-223.4120846923796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50,-50,,,9545,8510,0.05
equal_weight,2024-02-01,2024-02-01,0.0,0.0,0.0,0.0,18619.94453453689,17452.533848556985,-9.911821378628048,-9.41330814789032,0.0,0.0,0.0,0.0,0.0,0.0,152.60516385952997,146.9751511367754,200,200,1.3105716408397297,1.3607742428097902,9745,8710,0.05
equal_weight,2024-02-19,2024-02-01,0.0,0.0,0.0,0.0,18619.94453453689,17452.533848556985,-6.938274965039633,-6.589315703523223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,9745,8710,0.05
equal_weight,2024-03-05,2024-03-01,0.8,0.8,123.93741266128666,119.6324661826795,18743.881947198177,17572.166314739665,26.12756068979391,25.295595553203626,4.582483073170974e-05,0.019603441562681956,0.10434344207444446,0.0,0.0,0.024798541693571628,154.92176582660832,149.54058272834936,125,120,0.806858864105013,0.8024577530100184,9870,8830,0.05
equal_weight,2024-03-18,2024-03-01,0.0,0.0,0.0,0.0,18743.881947198177,17572.166314739665,18.289292482855735,17.706916887242535,0.0,0.009605686365714154,0.043908565515958495,0.0,0.0,0.010702850376334531,0.0,0.0,0,0,,,9870,8830,0.05
equal_weight,2024-04-02,2024-04-01,0.85,0.85,176.66203114858385,170.54110501712,18920.54397834676,17742.707419756785,43.978157293631455,42.49033094173802,9.185678484110264e-05,0.05540059904925751,0.2120226155134546,0.0,0.00021485796989633416,0.053545985863489916,207.8376837042163,200.63659413778825,200,190,0.9622894002448061,0.9469857720447372,10070,9020,0.05
equal_weight,2024-04-17,2024-04-01,0.95,0.95,239.84691886509952,231.37627300788563,19160.39089721186,17974.08369276467,43.40823215107358,41.92093023857905,0.00016598045416928067,0.05394605410123397,0.2375517733131837,0.0,0.0027082198965078077,0.058874405553018955,252.47044091063108,243.55397158724804,200,195,0.7921719440843198,0.8006438931345671,10270,9215,0.05
equal_weight,2024-04-30,2024-04-01,0.0,0.0,-0.0,-0.0,19160.39089721186,17974.08369276467,-78.53555289386306,-75.62599111047476,0.0,0.0,0.16432913026553064,0.0,0.00610138213686819,0.03408610248047977,-108.92131539961456,-104.97064227748008,-70,-70,0.6426657605371493,0.6668531170359189,10200,9145,0.05
equal_weight,2024-05-16,2024-05-01,0.0,0.0,-0.0,-0.0,19160.39089721186,17974.08369276467,-331.8069057011272,-319.7520141744084,0.0,0.0,0.0,0.0,0.004448328005995282,0.0008896656011990565,-276.8320186754231,-266.81382039707603,-235,-225,0.8488902444320581,0.8432846531905727,9965,8920,0.05
equal_weight,2024-05-29,2024-05-01,0.0,0.0,0.0,0.0,19160.39089721186,17974.08369276467,-232.26483399078904,-223.82640992208584,0.0,0.0,0.0,0.0,0.003446264907523985,0.000689252981504797,0.0,0.0,0,0,,,9965,8920,0.05
equal_weight,2024-06-14,2024-06-01,0.0,0.0,-0.0,-0.0,19160.39089721186,17974.08369276467,-340.38385044973654,-327.79965067386513,0.0,0.0,0.0,0.0,0.007247556211765841,0.0014495112423531682,-177.7984666561842,-171.12116372840504,-190,-180,1.0686256387543003,1.0518862546171495,9775,8740,0.05
equal_weight,2024-06-28,2024-06-01,0.1,0.1,26.712609073444202,25.75118793242038,19187.103506285304,17999.83488069709,2.14478634618224,2.3009359200778476,2.003282745422707e-06,0.00014886246568652364,0.004839391580518817,0.0,0.010827751074108587,0.0031636016806118705,267.126090734442,257.5118793242038,210,200,0.7861455967203415,0.7766631990914984,9985,8940,0.05
equal_weight,2024-07-12,2024-07-01,0.85,0.85,89.41005690246769,86.38937212244745,19276.51356318777,18086.22425281954,17.279595778057157,16.855838459780514,2.242436520320591e-05,0.008630534201526617,0.042732231965262324,0.0,0.00993977554179266,0.01226499321475696,105.18830223819728,101.63455543817348,110,105,1.045743658367132,1.0331131921354622,10095,9045,0.05
equal_weight,2024-07-26,2024-07-01,0.0,0.0,-0.0,-0.0,19276.51356318777,18086.22425281954,-104.06005255109855,-100.0661120593588,0.0,0.0,0.02287432574090542,0.0,0.009328886530704036,0.006440642454321892,-116.15576959573856,-111.86519898120515,-145,-140,1.248323699327628,1.2515062885958113,9950,8905,0.05
equal_weight,2024-08-09,2024-08-01,0.0,0.0,-0.0,-0.0,19276.51356318777,18086.22425281954,-461.7394431228674,-444.3668839129891,0.0,0.0,0.0,0.0,0.007561213482113533,0.0015122426964227066,-388.8974063370984,-374.32060547143794,-305,-290,0.7842685372286189,0.7747369387660602,9645,8615,0.05
equal_weight,2024-08-22,2024-08-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-323.21761018600716,-311.05681873909236,0.0,0.0,0.0,0.0,0.006434220409991197,0.0012868440819982395,0.0,0.0,0,0,,,9645,8615,0.05
equal_weight,2024-09-06,2024-09-01,0.0,0.0,-0.0,-0.0,19276.51356318777,18086.22425281954,-418.2336120324961,-402.0977178481175,0.0,0.0,0.0,0.0,0.005571713968877849,0.00111434279377557,-191.9812849022911,-184.35794473075285,-100,-100,0.5208841062340791,0.5424230572001975,9545,8515,0.05
equal_weight,2024-09-21,2024-09-01,0.0,0.0,-0.0,-0.0,19276.51356318777,18086.22425281954,-642.7808389916507,-617.6751520301451,0.0,0.0,0.0,0.0,0.005004874821891441,0.0010009749643782881,-350.0173105689035,-336.2067495364629,-365,-350,1.0428055669782281,1.0410260962415365,9180,8165,0.05
equal_weight,2024-10-11,2024-10-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-293.87537668726986,-282.2922293465623,0.0,0.0,0.0,0.0,0.0023759158705784302,0.00047518317411568607,156.07121060688564,150.08037707453926,140,135,0.8970264243841484,0.89951799583333,9320,8300,0.05
equal_weight,2024-10-24,2024-10-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-150.07545995736794,-143.98445042667743,0.0,0.0,0.0,0.0,0.001111697414661487,0.00022233948293229742,55.63730372372094,53.62011011591616,90,85,1.6176197259111342,1.5852261365418063,9410,8385,0.05
equal_weight,2024-11-07,2024-11-01,0.0,0.0,-0.0,-0.0,19276.51356318777,18086.22425281954,-247.74302633339045,-237.86711853454756,0.0,0.0,0.0,0.0,0.0014573233149525312,0.00029146466299050626,-142.69020436323288,-137.07800323587335,-145,-140,1.0161874856587023,1.0213163067388624,9265,8245,0.05
equal_weight,2024-11-20,2024-11-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-122.67068744372399,-166.50698297418327,0.0,0.0,0.0,0.0,0.001727054774146324,0.00034541095482926485,50.7494309896493,0.0,0,0,0.0,,9265,8245,0.05
equal_weight,2024-12-04,2024-12-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-85.86948121060679,-61.095610552701984,0.0,0.0,0.0,0.0,0.000836318425856638,0.00016726368517132762,0.0,55.4592775292263,0,0,,0.0,9265,8245,0.05
equal_weight,2024-12-18,2024-12-01,0.0,0.0,0.0,0.0,19276.51356318777,18086.22425281954,-60.10863684742475,-42.76692738689139,0.0,0.0,0.0,0.0,0.0004028890371449426,8.057780742898852e-05,0.0,0.0,0,0,,,9265,8245,0.05
