w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.66,0.16,0.17999999999999997,1820.751832,1.2956963441785025,2642.4797346947557,0.0,0.0,211.05186355443794,338.0926630988936,211.05186355443794,18,194
0.62,0.2,0.18,1820.751832,1.2951737928936888,2631.367200005807,0.0,0.0,211.05787964044814,338.40696329678383,211.05787964044814,18,194
0.5,0.08,0.42,1820.751832,1.3078364939946807,2562.896740358191,0.0,0.0,211.0677182434468,329.6019208465203,211.0677182434468,18,194
0.54,0.18,0.27999999999999997,1820.751832,1.3003313945292234,2593.476001000929,0.0,0.0,211.08988770913797,334.6036280912459,211.08988770913797,18,194
0.52,0.02,0.45999999999999996,1820.751832,1.3108038339424173,2561.498573211505,0.0,0.0,211.09153743087472,327.5935332075384,211.09153743087472,18,194
0.56,0.2,0.23999999999999994,1820.751832,1.2981377931394023,2605.2377176586233,0.0,0.0,211.11157857803897,336.16699002836987,211.11157857803897,18,194
0.5,0.12,0.38,1820.751832,1.3054388998857573,2568.808870957762,0.0,0.0,211.12272740481143,331.1995865974826,211.12272740481143,18,194
0.52,0.16,0.31999999999999995,1820.751832,1.3023469939129941,2582.3906845571028,0.0,0.0,211.13194739065918,333.2363880806066,211.13194739065918,18,194
0.5,0.06,0.44,1820.751832,1.3089939296326383,2560.096069454207,0.0,0.0,211.1350968222014,328.8587798221517,211.1350968222014,18,194
0.7000000000000001,0.1,0.19999999999999993,1820.751832,1.2971944887196827,2651.6527912934557,0.0,0.0,211.16111715643038,337.07728612524835,211.16111715643038,18,194
0.52,0.0,0.48,1820.751832,1.3119005762357054,2558.9333323771457,0.0,0.0,211.18510487766324,326.93505730827,211.18510487766324,18,194
0.5,0.14,0.36,1820.751832,1.3041988330440377,2571.920283948179,0.0,0.0,211.20523564898488,332.05467600424,211.20523564898488,18,194
0.5,0.04,0.46,1820.751832,1.3101237265340842,2557.3990416420834,0.0,0.0,211.20752540571604,328.1523787891608,211.20752540571604,18,194
0.54,0.2,0.25999999999999995,1820.751832,1.2989517093402572,2597.113987675669,0.0,0.0,211.20902169283536,335.62840977054805,211.20902169283536,18,194
0.68,0.14,0.17999999999999994,1820.751832,1.295778754393172,2648.758981677621,0.0,0.0,211.21176970797552,338.0838398518001,211.21176970797552,18,194
0.72,0.06,0.22000000000000003,1820.751832,1.2984861774256307,2655.0088631457265,0.0,0.0,211.21393706258965,336.21698582471487,211.21393706258965,18,194
0.74,0.0,0.26,1820.751832,1.3009657854129681,2655.5664019312158,0.0,0.0,211.22057382737603,334.54479854554813,211.22057382737603,18,194
0.6,0.22,0.18000000000000002,1820.751832,1.294773797801913,2626.3400360376595,0.0,0.0,211.2246961797564,338.7048817723827,211.2246961797564,18,194
0.52,0.18,0.3,1820.751832,1.301024227943609,2585.81435088803,0.0,0.0,211.23218762612666,334.19383493025884,211.23218762612666,18,194
0.58,0.22,0.20000000000000004,1820.751832,1.2957842290220105,2617.553479099274,0.0,0.0,211.24813346957671,337.9299023989565,211.24813346957671,18,194
0.48,0.1,0.42000000000000004,1820.751832,1.3070872831607572,2559.0618745556844,0.0,0.0,211.2745812396551,330.2658210279996,211.2745812396551,18,194
0.48,0.08,0.44,1820.751832,1.3082508541967917,2556.230972766987,0.0,0.0,211.2791835299713,329.5104184439677,211.2791835299713,18,194
0.5,0.02,0.48,1820.751832,1.311225834461517,2554.8057015014783,0.0,0.0,211.28498259361015,327.48241800222644,211.28498259361015,18,194
0.56,0.22,0.21999999999999995,1820.751832,1.2967068014208918,2609.0622852202346,0.0,0.0,211.29087827931593,337.2597286189983,211.29087827931593,18,194
0.5,0.16,0.33999999999999997,1820.751832,1.3029313099002764,2575.1352495536707,0.0,0.0,211.29332871578578,332.94763513863523,211.29332871578578,18,194
0.64,0.2,0.15999999999999998,1820.751832,1.2940046628088289,2640.682779975228,0.0,0.0,211.31991461225982,339.3663615712154,211.31991461225982,18,194
0.48,0.12,0.4,1820.751832,1.30589633714541,2561.9958254522294,0.0,0.0,211.32021156245756,331.05828219729347,211.32021156245756,18,194
